443,35365,1429042320.219980,1429042320.243243,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,16056,0,16056,13,0,13,16056,0,16056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,138,0,1234,0,364,916,364,687,0,0,364,786,2677,46,139,46,1864,46,128,42,1338,0,1,0,0,0,0,0,0,0,0,0,0.023252,0.000000,    22.7,    22.8,0,0,690194.750000,0.000000,7,0,0.010000,0.000000,0.065000,0.000000,0.023714,0.000000,0.019268,0.000000,0.000000,0.000000,6,0,0.010000,0.000000,0.028000,0.000000,0.016833,0.000000,0.006911,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.243282,1429042320.245636,13,7,20,0,0,0,13,7,20,0,6,6,0,0,0,0,0,0,0,0,0,16056,45,16101,13,1,14,16056,45,16101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,45,372,45,1234,44,364,1151,364,961,0,0,364,1052,2677,91,373,46,1676,84,1274,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.002354,0.000000,     1.5,     1.9,0,0,6820730.500000,19116.398438,6,0,0.015000,0.000000,0.050000,0.000000,0.021166,0.000000,0.014134,0.000000,0.000000,0.000000,5,0,0.015000,0.000000,0.050000,0.000000,0.022200,0.000000,0.015547,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.245708,1429042320.246326,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,17394,0,17394,13,0,13,17394,0,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1151,364,1151,0,0,364,1151,2677,91,1338,46,1956,52,0,0,1338,0,1,0,0,0,0,0,0,0,0,0,0.000610,0.000000,     0.1,     0.2,0,0,28145632.000000,0.000000,7,0,0.008000,0.000000,0.021000,0.000000,0.014286,0.000000,0.005589,0.000000,0.000000,0.000000,7,0,0.008000,0.000000,0.021000,0.000000,0.014286,0.000000,0.005589,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.246352,1429042320.246890,14,6,20,0,0,0,14,6,20,0,6,6,0,0,0,0,0,0,0,0,0,18732,0,18732,14,0,14,18732,0,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1151,364,1151,0,0,364,1151,2677,46,1338,46,1912,46,0,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.000538,0.000000,     0.1,     0.1,0,0,34817844.000000,0.000000,6,0,0.008000,0.000000,0.010000,0.000000,0.009333,0.000000,0.000816,0.000000,0.000000,0.000000,6,0,0.008000,0.000000,0.010000,0.000000,0.009333,0.000000,0.000816,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.246901,1429042320.247612,7,13,20,0,0,0,7,13,20,7,0,7,0,0,0,0,0,0,0,0,0,0,17394,17394,0,13,13,0,17394,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,1151,364,1151,364,0,0,1151,364,46,2677,46,1339,39,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000659,     0.2,     0.1,0,0,0.000000,24464136.000000,0,6,0.000000,0.009000,0.000000,0.011000,0.000000,0.009833,0.000000,0.000753,0.000000,0.000000,0,6,0.000000,0.009000,0.000000,0.011000,0.000000,0.009833,0.000000,0.000753,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.247647,1429042320.269876,7,13,20,0,0,0,7,13,20,6,0,6,0,0,0,0,0,0,0,0,0,45,16056,16101,1,13,14,45,16056,16101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1338,45,116,44,1234,1332,364,1151,364,0,0,1222,364,91,2677,45,117,84,1759,44,2564,45,0,1,0,0,0,0,0,0,0,0,0,0.000000,0.022115,    21.4,    21.3,0,0,2024.382568,722299.687500,0,6,0.000000,0.010000,0.000000,0.031000,0.000000,0.016833,0.000000,0.007808,0.000000,0.000000,0,5,0.000000,0.010000,0.000000,0.020000,0.000000,0.014000,0.000000,0.004000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.269970,1429042320.270701,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,17394,0,17394,13,0,13,17394,0,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1345,364,1345,0,0,364,1345,2677,91,1338,91,1956,91,0,0,1338,0,1,0,0,0,0,0,0,0,0,0,0.000724,0.000000,     0.1,     0.2,0,0,23794802.000000,0.000000,7,0,0.007000,0.000000,0.018000,0.000000,0.013714,0.000000,0.004855,0.000000,0.000000,0.000000,7,0,0.007000,0.000000,0.018000,0.000000,0.013714,0.000000,0.004855,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.270726,1429042320.271101,14,6,20,0,0,0,14,6,20,0,6,6,0,0,0,0,0,0,0,0,0,18732,0,18732,14,0,14,18732,0,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1345,364,1345,0,0,364,1345,2677,91,1338,91,1912,91,0,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.000375,0.000000,     0.0,     0.1,0,0,49952000.000000,0.000000,6,0,0.007000,0.000000,0.010000,0.000000,0.008667,0.000000,0.001033,0.000000,0.000000,0.000000,6,0,0.007000,0.000000,0.010000,0.000000,0.008667,0.000000,0.001033,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.271111,1429042320.272025,7,13,20,0,0,0,7,13,20,6,0,6,0,0,0,0,0,0,0,0,0,45,17394,17439,1,13,14,45,17394,17439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1338,45,1338,44,1337,1345,364,1345,364,0,0,1345,364,91,2677,46,1339,45,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000889,     0.3,     0.2,0,0,49234.136719,19030634.000000,0,6,0.000000,0.008000,0.000000,0.036000,0.000000,0.013333,0.000000,0.011147,0.000000,0.000000,0,6,0.000000,0.008000,0.000000,0.036000,0.000000,0.013333,0.000000,0.011147,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,5,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.272038,1429042320.272891,7,13,20,0,0,0,7,13,20,7,0,7,0,0,0,0,0,0,0,0,0,0,17394,17394,0,13,13,0,17394,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,1345,364,1345,364,0,0,1345,364,91,2677,91,1339,78,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000653,     0.3,     0.1,0,0,0.000000,20391560.000000,0,6,0.000000,0.006000,0.000000,0.009000,0.000000,0.007333,0.000000,0.001033,0.000000,0.000000,0,6,0.000000,0.006000,0.000000,0.009000,0.000000,0.007333,0.000000,0.001033,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.273029,1429042320.273822,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,16056,0,16056,13,0,13,16056,0,16056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,148,0,1234,0,364,1345,364,1345,0,0,364,1345,2677,91,1191,91,1842,91,0,0,1338,0,1,0,0,0,0,0,0,0,0,0,0.000779,0.000000,     0.1,     0.2,0,0,20247162.000000,0.000000,7,0,0.007000,0.000000,0.016000,0.000000,0.014000,0.000000,0.003215,0.000000,0.000000,0.000000,6,0,0.007000,0.000000,0.016000,0.000000,0.014000,0.000000,0.003521,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.273869,1429042320.274585,14,6,20,0,0,0,14,6,20,0,6,6,0,0,0,0,0,0,0,0,0,18732,0,18732,14,0,14,18732,0,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1345,364,1345,0,0,364,1345,2677,91,1338,91,1912,91,0,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.000716,0.000000,     0.1,     0.1,0,0,26162012.000000,0.000000,6,0,0.011000,0.000000,0.025000,0.000000,0.016666,0.000000,0.005086,0.000000,0.000000,0.000000,6,0,0.011000,0.000000,0.025000,0.000000,0.016666,0.000000,0.005086,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.274602,1429042320.275278,8,12,20,0,0,0,8,12,20,7,0,7,0,0,0,0,0,0,0,0,0,45,16056,16101,1,12,13,45,16056,16101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1338,45,1338,44,1337,1345,364,1345,364,0,0,1345,364,136,2677,91,1339,90,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000611,     0.1,     0.1,0,0,66568.046875,23751480.000000,0,6,0.000000,0.012000,0.000000,0.023000,0.000000,0.016500,0.000000,0.003564,0.000000,0.000000,0,6,0.000000,0.012000,0.000000,0.023000,0.000000,0.016500,0.000000,0.003564,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.275329,1429042320.295907,14,6,20,0,0,0,14,6,20,0,6,6,0,0,0,0,0,0,0,0,0,18732,0,18732,14,0,14,18732,0,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,1436,364,1345,0,0,364,1367,2677,136,1338,91,1912,98,1263,48,2676,0,2,0,0,0,0,0,0,0,0,0,0.020578,0.000000,    19.8,    19.9,0,0,910292.562500,0.000000,6,0,0.013000,0.000000,0.039000,0.000000,0.021166,0.000000,0.009174,0.000000,0.000000,0.000000,6,0,0.013000,0.000000,0.039000,0.000000,0.021166,0.000000,0.009174,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
35365,443,1429042320.295922,1429042320.297255,7,13,20,0,0,0,7,13,20,7,0,7,0,0,0,0,0,0,0,0,0,0,16056,16056,0,13,13,0,16056,16056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,246,0,1234,1749,364,1481,364,0,0,1615,364,91,2677,91,1093,78,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.001283,     0.5,     0.4,0,0,0.000000,12045011.000000,0,6,0.000000,0.014000,0.000000,0.035000,0.000000,0.021666,0.000000,0.008116,0.000000,0.000000,0,5,0.000000,0.014000,0.000000,0.035000,0.000000,0.020600,0.000000,0.008591,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,6,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.297307,1429042320.297991,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,17394,0,17394,13,0,13,17394,0,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,2066,364,1794,0,0,364,1930,2677,91,1338,91,1956,91,0,0,1338,0,1,0,0,0,0,0,0,0,0,0,0.000664,0.000000,     0.1,     0.1,0,0,25429824.000000,0.000000,7,0,0.011000,0.000000,0.025000,0.000000,0.016857,0.000000,0.004451,0.000000,0.000000,0.000000,7,0,0.011000,0.000000,0.025000,0.000000,0.016857,0.000000,0.004451,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.298039,1429042320.298697,13,7,20,0,0,0,13,7,20,0,6,6,0,0,0,0,0,0,0,0,0,16056,45,16101,13,1,14,16056,45,16101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,45,442,45,1234,44,364,2261,364,2111,0,0,364,2212,2677,136,443,91,1750,110,0,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.000658,0.000000,     0.1,     0.1,0,0,24401216.000000,68389.054688,6,0,0.014000,0.000000,0.018000,0.000000,0.015666,0.000000,0.001366,0.000000,0.000000,0.000000,5,0,0.014000,0.000000,0.018000,0.000000,0.015800,0.000000,0.001483,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.298748,1429042320.299448,13,7,20,0,0,0,13,7,20,0,7,7,0,0,0,0,0,0,0,0,0,17394,0,17394,13,0,13,17394,0,17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,2261,364,2261,0,0,364,2261,2677,136,1338,136,1956,136,0,0,1338,0,1,0,0,0,0,0,0,0,0,0,0.000686,0.000000,     0.1,     0.1,0,0,24848572.000000,0.000000,7,0,0.014000,0.000000,0.017000,0.000000,0.015428,0.000000,0.000976,0.000000,0.000000,0.000000,7,0,0.014000,0.000000,0.017000,0.000000,0.015428,0.000000,0.000976,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
443,35365,1429042320.299494,1429042320.300465,14,6,20,0,0,0,14,6,20,0,6,6,0,0,0,0,0,0,0,0,0,18732,0,18732,14,0,14,18732,0,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,1338,0,1337,0,364,2261,364,2261,0,0,364,2261,2677,136,1338,91,1912,113,0,0,2676,0,2,0,0,0,0,0,0,0,0,0,0.000971,0.000000,     0.1,     0.2,0,0,19291452.000000,0.000000,6,0,0.017000,0.000000,0.031000,0.000000,0.023666,0.000000,0.005046,0.000000,0.000000,0.000000,6,0,0.017000,0.000000,0.031000,0.000000,0.023666,0.000000,0.005046,0.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,1,1
